ID;UF;LON;LAT;ANNUAL
2233;RS;-512.490;-286.005;4471
2234;RS;-511.490;-286.005;4467
2235;RS;-510.490;-286.005;4448
2236;RS;-509.490;-286.005;4437
2237;RS;-508.490;-286.005;4434
2238;RS;-507.490;-286.005;4432
2239;RS;-506.490;-286.005;4435
2240;RS;-505.490;-286.005;4453
2241;RS;-504.490;-286.005;4467
2242;RS;-503.490;-286.005;4473
2243;RS;-502.490;-286.005;4479
2244;RS;-501.490;-286.005;4484
2245;RS;-500.490;-286.005;4470
2246;RS;-499.490;-286.005;4423
2247;RS;-498.490;-286.005;4349
2248;RS;-497.490;-286.005;4220
2249;RS;-496.490;-286.005;4045
2259;RS;-560.490;-285.005;4756
2260;RS;-559.490;-285.005;4750
2261;RS;-558.490;-285.005;4754
2262;RS;-557.490;-285.005;4752
2263;RS;-556.490;-285.005;4749
2264;RS;-555.490;-285.005;4744
2265;RS;-554.490;-285.005;4742
2266;RS;-553.490;-285.005;4742
2267;RS;-552.490;-285.005;4735
2268;RS;-551.490;-285.005;4726
2269;RS;-550.490;-285.005;4716
2270;RS;-549.490;-285.005;4702
2271;RS;-548.490;-285.005;4686
2272;RS;-547.490;-285.005;4683
2273;RS;-546.490;-285.005;4678
2274;RS;-545.490;-285.005;4677
2275;RS;-544.490;-285.005;4676
2276;RS;-543.490;-285.005;4667
2277;RS;-542.490;-285.005;4663
2278;RS;-541.490;-285.005;4658
2279;RS;-540.490;-285.005;4654
2280;RS;-539.490;-285.005;4643
2281;RS;-538.490;-285.005;4628
2282;RS;-537.490;-285.005;4614
2283;RS;-536.490;-285.005;4605
2284;RS;-535.490;-285.005;4599
2285;RS;-534.490;-285.005;4597
2286;RS;-533.490;-285.005;4587
2287;RS;-532.490;-285.005;4579
2288;RS;-531.490;-285.005;4575
2289;RS;-530.490;-285.005;4578
2290;RS;-529.490;-285.005;4578
2291;RS;-528.490;-285.005;4577
2292;RS;-527.490;-285.005;4570
2293;RS;-526.490;-285.005;4552
2294;RS;-525.490;-285.005;4550
2295;RS;-524.490;-285.005;4553
2296;RS;-523.490;-285.005;4535
2297;RS;-522.490;-285.005;4521
2298;RS;-521.490;-285.005;4505
2299;RS;-520.490;-285.005;4485
2300;RS;-519.490;-285.005;4471
2301;RS;-518.490;-285.005;4467
2302;RS;-517.490;-285.005;4463
2303;RS;-516.490;-285.005;4460
2304;RS;-515.490;-285.005;4466
2305;RS;-514.490;-285.005;4461
2306;RS;-513.490;-285.005;4456
2307;RS;-512.490;-285.005;4471
2308;RS;-511.490;-285.005;4465
2309;RS;-510.490;-285.005;4456
2310;RS;-509.490;-285.005;4442
2311;RS;-508.490;-285.005;4442
2312;RS;-507.490;-285.005;4438
2313;RS;-506.490;-285.005;4446
2314;RS;-505.490;-285.005;4443
2315;RS;-504.490;-285.005;4447
2316;RS;-503.490;-285.005;4446
2317;RS;-502.490;-285.005;4455
2318;RS;-501.490;-285.005;4468
2319;RS;-500.490;-285.005;4468
2320;RS;-499.490;-285.005;4454
2321;RS;-498.490;-285.005;4441
2322;RS;-497.490;-285.005;4388
2333;RS;-559.490;-284.005;4743
2334;RS;-558.490;-284.005;4741
2335;RS;-557.490;-284.005;4738
2336;RS;-556.490;-284.005;4732
2337;RS;-555.490;-284.005;4741
2338;RS;-554.490;-284.005;4742
2339;RS;-553.490;-284.005;4742
2340;RS;-552.490;-284.005;4737
2341;RS;-551.490;-284.005;4718
2342;RS;-550.490;-284.005;4709
2343;RS;-549.490;-284.005;4701
2344;RS;-548.490;-284.005;4698
2345;RS;-547.490;-284.005;4696
2346;RS;-546.490;-284.005;4687
2347;RS;-545.490;-284.005;4682
2348;RS;-544.490;-284.005;4681
2349;RS;-543.490;-284.005;4663
2350;RS;-542.490;-284.005;4657
2351;RS;-541.490;-284.005;4653
2352;RS;-540.490;-284.005;4647
2353;RS;-539.490;-284.005;4637
2354;RS;-538.490;-284.005;4629
2355;RS;-537.490;-284.005;4620
2356;RS;-536.490;-284.005;4608
2357;RS;-535.490;-284.005;4604
2358;RS;-534.490;-284.005;4598
2359;RS;-533.490;-284.005;4594
2360;RS;-532.490;-284.005;4587
2361;RS;-531.490;-284.005;4582
2362;RS;-530.490;-284.005;4581
2363;RS;-529.490;-284.005;4575
2364;RS;-528.490;-284.005;4571
2365;RS;-527.490;-284.005;4569
2366;RS;-526.490;-284.005;4559
2367;RS;-525.490;-284.005;4554
2368;RS;-524.490;-284.005;4545
2369;RS;-523.490;-284.005;4532
2370;RS;-522.490;-284.005;4524
2371;RS;-521.490;-284.005;4511
2372;RS;-520.490;-284.005;4504
2373;RS;-519.490;-284.005;4495
2374;RS;-518.490;-284.005;4480
2375;RS;-517.490;-284.005;4477
2376;RS;-516.490;-284.005;4481
2377;RS;-515.490;-284.005;4481
2378;RS;-514.490;-284.005;4468
2379;RS;-513.490;-284.005;4474
2380;RS;-512.490;-284.005;4471
2381;RS;-511.490;-284.005;4464
2382;RS;-510.490;-284.005;4466
2383;RS;-509.490;-284.005;4460
2384;RS;-508.490;-284.005;4449
2385;RS;-507.490;-284.005;4429
2386;RS;-506.490;-284.005;4421
2387;RS;-505.490;-284.005;4427
2388;RS;-504.490;-284.005;4438
2389;RS;-503.490;-284.005;4449
2390;RS;-502.490;-284.005;4460
2391;RS;-501.490;-284.005;4474
2393;RS;-499.490;-284.005;4461
2394;RS;-498.490;-284.005;4443
2406;RS;-557.490;-283.005;4728
2407;RS;-556.490;-283.005;4736
2408;RS;-555.490;-283.005;4736
2409;RS;-554.490;-283.005;4737
2410;RS;-553.490;-283.005;4742
2411;RS;-552.490;-283.005;4728
2412;RS;-551.490;-283.005;4712
2413;RS;-550.490;-283.005;4695
2414;RS;-549.490;-283.005;4700
2415;RS;-548.490;-283.005;4702
2416;RS;-547.490;-283.005;4696
2417;RS;-546.490;-283.005;4689
2418;RS;-545.490;-283.005;4679
2419;RS;-544.490;-283.005;4672
2420;RS;-543.490;-283.005;4653
2421;RS;-542.490;-283.005;4645
2422;RS;-541.490;-283.005;4641
2423;RS;-540.490;-283.005;4637
2424;RS;-539.490;-283.005;4637
2425;RS;-538.490;-283.005;4629
2426;RS;-537.490;-283.005;4623
2427;RS;-536.490;-283.005;4611
2428;RS;-535.490;-283.005;4610
2429;RS;-534.490;-283.005;4604
2430;RS;-533.490;-283.005;4596
2431;RS;-532.490;-283.005;4585
2432;RS;-531.490;-283.005;4587
2433;RS;-530.490;-283.005;4587
2434;RS;-529.490;-283.005;4577
2435;RS;-528.490;-283.005;4573
2436;RS;-527.490;-283.005;4565
2437;RS;-526.490;-283.005;4570
2438;RS;-525.490;-283.005;4564
2439;RS;-524.490;-283.005;4553
2440;RS;-523.490;-283.005;4530
2441;RS;-522.490;-283.005;4524
2442;RS;-521.490;-283.005;4514
2443;RS;-520.490;-283.005;4519
2444;RS;-519.490;-283.005;4517
2445;RS;-518.490;-283.005;4510
2446;RS;-517.490;-283.005;4508
2447;RS;-516.490;-283.005;4499
2448;RS;-515.490;-283.005;4486
2449;RS;-514.490;-283.005;4492
2450;RS;-513.490;-283.005;4493
2451;RS;-512.490;-283.005;4486
2452;RS;-511.490;-283.005;4479
2453;RS;-510.490;-283.005;4474
2454;RS;-509.490;-283.005;4463
2455;RS;-508.490;-283.005;4437
2456;RS;-507.490;-283.005;4410
2457;RS;-506.490;-283.005;4416
2478;RS;-557.490;-282.005;4736
2479;RS;-556.490;-282.005;4738
2480;RS;-555.490;-282.005;4727
2481;RS;-554.490;-282.005;4728
2482;RS;-553.490;-282.005;4726
2483;RS;-552.490;-282.005;4723
2484;RS;-551.490;-282.005;4719
2485;RS;-550.490;-282.005;4705
2486;RS;-549.490;-282.005;4705
2487;RS;-548.490;-282.005;4698
2488;RS;-547.490;-282.005;4687
2489;RS;-546.490;-282.005;4679
2490;RS;-545.490;-282.005;4674
2491;RS;-544.490;-282.005;4671
2492;RS;-543.490;-282.005;4662
2493;RS;-542.490;-282.005;4655
2494;RS;-541.490;-282.005;4644
2495;RS;-540.490;-282.005;4642
2496;RS;-539.490;-282.005;4637
2497;RS;-538.490;-282.005;4628
2498;RS;-537.490;-282.005;4617
2499;RS;-536.490;-282.005;4608
2500;RS;-535.490;-282.005;4606
2501;RS;-534.490;-282.005;4595
2502;RS;-533.490;-282.005;4589
2503;RS;-532.490;-282.005;4594
2504;RS;-531.490;-282.005;4596
2505;RS;-530.490;-282.005;4603
2506;RS;-529.490;-282.005;4600
2507;RS;-528.490;-282.005;4591
2508;RS;-527.490;-282.005;4578
2509;RS;-526.490;-282.005;4567
2510;RS;-525.490;-282.005;4562
2511;RS;-524.490;-282.005;4558
2512;RS;-523.490;-282.005;4544
2513;RS;-522.490;-282.005;4540
2514;RS;-521.490;-282.005;4536
2515;RS;-520.490;-282.005;4542
2516;RS;-519.490;-282.005;4533
2517;RS;-518.490;-282.005;4535
2518;RS;-517.490;-282.005;4538
2519;RS;-516.490;-282.005;4523
2520;RS;-515.490;-282.005;4509
2521;RS;-514.490;-282.005;4513
2522;RS;-513.490;-282.005;4511
2523;RS;-512.490;-282.005;4505
2524;RS;-511.490;-282.005;4501
2525;RS;-510.490;-282.005;4485
2526;RS;-509.490;-282.005;4445
2527;RS;-508.490;-282.005;4403
2528;RS;-507.490;-282.005;4397
2550;RS;-556.490;-281.005;4726
2551;RS;-555.490;-281.005;4709
2552;RS;-554.490;-281.005;4706
2553;RS;-553.490;-281.005;4713
2554;RS;-552.490;-281.005;4712
2555;RS;-551.490;-281.005;4712
2556;RS;-550.490;-281.005;4703
2557;RS;-549.490;-281.005;4701
2558;RS;-548.490;-281.005;4696
2559;RS;-547.490;-281.005;4685
2560;RS;-546.490;-281.005;4681
2561;RS;-545.490;-281.005;4680
2562;RS;-544.490;-281.005;4680
2563;RS;-543.490;-281.005;4676
2564;RS;-542.490;-281.005;4671
2565;RS;-541.490;-281.005;4667
2566;RS;-540.490;-281.005;4659
2567;RS;-539.490;-281.005;4648
2568;RS;-538.490;-281.005;4636
2569;RS;-537.490;-281.005;4626
2570;RS;-536.490;-281.005;4621
2571;RS;-535.490;-281.005;4614
2572;RS;-534.490;-281.005;4607
2573;RS;-533.490;-281.005;4604
2574;RS;-532.490;-281.005;4605
2575;RS;-531.490;-281.005;4599
2576;RS;-530.490;-281.005;4609
2577;RS;-529.490;-281.005;4613
2578;RS;-528.490;-281.005;4601
2579;RS;-527.490;-281.005;4588
2580;RS;-526.490;-281.005;4578
2581;RS;-525.490;-281.005;4573
2582;RS;-524.490;-281.005;4565
2583;RS;-523.490;-281.005;4564
2584;RS;-522.490;-281.005;4556
2585;RS;-521.490;-281.005;4550
2586;RS;-520.490;-281.005;4554
2587;RS;-519.490;-281.005;4552
2588;RS;-518.490;-281.005;4550
2589;RS;-517.490;-281.005;4556
2590;RS;-516.490;-281.005;4545
2591;RS;-515.490;-281.005;4538
2592;RS;-514.490;-281.005;4539
2593;RS;-513.490;-281.005;4528
2594;RS;-512.490;-281.005;4530
2595;RS;-511.490;-281.005;4505
2596;RS;-510.490;-281.005;4478
2597;RS;-509.490;-281.005;4424
2598;RS;-508.490;-281.005;4403
2599;RS;-507.490;-281.005;4391
2621;RS;-553.490;-280.005;4695
2622;RS;-552.490;-280.005;4702
2623;RS;-551.490;-280.005;4698
2624;RS;-550.490;-280.005;4696
2625;RS;-549.490;-280.005;4695
2626;RS;-548.490;-280.005;4686
2627;RS;-547.490;-280.005;4680
2628;RS;-546.490;-280.005;4677
2629;RS;-545.490;-280.005;4685
2630;RS;-544.490;-280.005;4684
2631;RS;-543.490;-280.005;4686
2632;RS;-542.490;-280.005;4679
2633;RS;-541.490;-280.005;4673
2634;RS;-540.490;-280.005;4667
2635;RS;-539.490;-280.005;4655
2636;RS;-538.490;-280.005;4645
2637;RS;-537.490;-280.005;4641
2638;RS;-536.490;-280.005;4633
2639;RS;-535.490;-280.005;4627
2640;RS;-534.490;-280.005;4623
2641;RS;-533.490;-280.005;4622
2642;RS;-532.490;-280.005;4615
2643;RS;-531.490;-280.005;4613
2644;RS;-530.490;-280.005;4624
2645;RS;-529.490;-280.005;4623
2646;RS;-528.490;-280.005;4611
2647;RS;-527.490;-280.005;4597
2648;RS;-526.490;-280.005;4584
2649;RS;-525.490;-280.005;4585
2650;RS;-524.490;-280.005;4580
2651;RS;-523.490;-280.005;4575
2652;RS;-522.490;-280.005;4565
2653;RS;-521.490;-280.005;4551
2654;RS;-520.490;-280.005;4554
2655;RS;-519.490;-280.005;4553
2656;RS;-518.490;-280.005;4563
2657;RS;-517.490;-280.005;4564
2658;RS;-516.490;-280.005;4564
2659;RS;-515.490;-280.005;4565
2660;RS;-514.490;-280.005;4547
2661;RS;-513.490;-280.005;4534
2662;RS;-512.490;-280.005;4530
2663;RS;-511.490;-280.005;4506
2664;RS;-510.490;-280.005;4477
2665;RS;-509.490;-280.005;4442
2666;RS;-508.490;-280.005;4411
2690;RS;-553.490;-279.005;4679
2691;RS;-552.490;-279.005;4681
2692;RS;-551.490;-279.005;4680
2693;RS;-550.490;-279.005;4677
2694;RS;-549.490;-279.005;4674
2695;RS;-548.490;-279.005;4678
2696;RS;-547.490;-279.005;4677
2697;RS;-546.490;-279.005;4677
2698;RS;-545.490;-279.005;4681
2699;RS;-544.490;-279.005;4679
2700;RS;-543.490;-279.005;4684
2701;RS;-542.490;-279.005;4675
2702;RS;-541.490;-279.005;4681
2703;RS;-540.490;-279.005;4677
2704;RS;-539.490;-279.005;4661
2705;RS;-538.490;-279.005;4654
2706;RS;-537.490;-279.005;4650
2707;RS;-536.490;-279.005;4643
2708;RS;-535.490;-279.005;4640
2709;RS;-534.490;-279.005;4639
2710;RS;-533.490;-279.005;4637
2711;RS;-532.490;-279.005;4628
2712;RS;-531.490;-279.005;4634
2713;RS;-530.490;-279.005;4648
2714;RS;-529.490;-279.005;4636
2715;RS;-528.490;-279.005;4619
2716;RS;-527.490;-279.005;4604
2717;RS;-526.490;-279.005;4615
2718;RS;-525.490;-279.005;4602
2719;RS;-524.490;-279.005;4587
2720;RS;-523.490;-279.005;4579
2721;RS;-522.490;-279.005;4568
2722;RS;-521.490;-279.005;4553
2723;RS;-520.490;-279.005;4559
2724;RS;-519.490;-279.005;4559
2725;RS;-518.490;-279.005;4579
2726;RS;-517.490;-279.005;4575
2727;RS;-516.490;-279.005;4581
2728;RS;-515.490;-279.005;4567
2729;RS;-514.490;-279.005;4556
2730;RS;-513.490;-279.005;4551
2731;RS;-512.490;-279.005;4535
2732;RS;-511.490;-279.005;4508
2733;RS;-510.490;-279.005;4475
2734;RS;-509.490;-279.005;4456
2759;RS;-551.490;-278.005;4665
2760;RS;-550.490;-278.005;4656
2761;RS;-549.490;-278.005;4662
2762;RS;-548.490;-278.005;4668
2763;RS;-547.490;-278.005;4668
2764;RS;-546.490;-278.005;4669
2765;RS;-545.490;-278.005;4675
2766;RS;-544.490;-278.005;4678
2767;RS;-543.490;-278.005;4673
2768;RS;-542.490;-278.005;4675
2769;RS;-541.490;-278.005;4684
2770;RS;-540.490;-278.005;4677
2771;RS;-539.490;-278.005;4660
2772;RS;-538.490;-278.005;4653
2773;RS;-537.490;-278.005;4657
2774;RS;-536.490;-278.005;4646
2775;RS;-535.490;-278.005;4643
2776;RS;-534.490;-278.005;4646
2777;RS;-533.490;-278.005;4645
2778;RS;-532.490;-278.005;4636
2779;RS;-531.490;-278.005;4644
2780;RS;-530.490;-278.005;4655
2781;RS;-529.490;-278.005;4642
2782;RS;-528.490;-278.005;4629
2783;RS;-527.490;-278.005;4617
2784;RS;-526.490;-278.005;4634
2785;RS;-525.490;-278.005;4611
2786;RS;-524.490;-278.005;4592
2787;RS;-523.490;-278.005;4580
2788;RS;-522.490;-278.005;4569
2789;RS;-521.490;-278.005;4558
2790;RS;-520.490;-278.005;4563
2791;RS;-519.490;-278.005;4569
2792;RS;-518.490;-278.005;4586
2793;RS;-517.490;-278.005;4589
2794;RS;-516.490;-278.005;4593
2795;RS;-515.490;-278.005;4572
2796;RS;-514.490;-278.005;4564
2797;RS;-513.490;-278.005;4551
2798;RS;-512.490;-278.005;4530
2799;RS;-511.490;-278.005;4503
2800;RS;-510.490;-278.005;4479
2827;RS;-549.490;-277.005;4651
2828;RS;-548.490;-277.005;4656
2829;RS;-547.490;-277.005;4665
2830;RS;-546.490;-277.005;4661
2831;RS;-545.490;-277.005;4668
2832;RS;-544.490;-277.005;4663
2833;RS;-543.490;-277.005;4663
2834;RS;-542.490;-277.005;4677
2835;RS;-541.490;-277.005;4685
2836;RS;-540.490;-277.005;4681
2837;RS;-539.490;-277.005;4663
2838;RS;-538.490;-277.005;4660
2839;RS;-537.490;-277.005;4662
2840;RS;-536.490;-277.005;4649
2841;RS;-535.490;-277.005;4653
2842;RS;-534.490;-277.005;4654
2843;RS;-533.490;-277.005;4645
2844;RS;-532.490;-277.005;4649
2845;RS;-531.490;-277.005;4653
2846;RS;-530.490;-277.005;4653
2847;RS;-529.490;-277.005;4639
2848;RS;-528.490;-277.005;4623
2849;RS;-527.490;-277.005;4610
2850;RS;-526.490;-277.005;4635
2851;RS;-525.490;-277.005;4613
2852;RS;-524.490;-277.005;4592
2853;RS;-523.490;-277.005;4582
2854;RS;-522.490;-277.005;4573
2855;RS;-521.490;-277.005;4570
2856;RS;-520.490;-277.005;4575
2857;RS;-519.490;-277.005;4588
2858;RS;-518.490;-277.005;4601
2859;RS;-517.490;-277.005;4601
2860;RS;-516.490;-277.005;4596
2861;RS;-515.490;-277.005;4582
2862;RS;-514.490;-277.005;4559
2863;RS;-513.490;-277.005;4538
2864;RS;-512.490;-277.005;4530
2893;RS;-549.490;-276.005;4644
2894;RS;-548.490;-276.005;4632
2895;RS;-547.490;-276.005;4645
2896;RS;-546.490;-276.005;4645
2897;RS;-545.490;-276.005;4653
2898;RS;-544.490;-276.005;4665
2899;RS;-543.490;-276.005;4664
2900;RS;-542.490;-276.005;4667
2901;RS;-541.490;-276.005;4670
2902;RS;-540.490;-276.005;4670
2903;RS;-539.490;-276.005;4665
2904;RS;-538.490;-276.005;4663
2905;RS;-537.490;-276.005;4669
2906;RS;-536.490;-276.005;4663
2907;RS;-535.490;-276.005;4655
2908;RS;-534.490;-276.005;4646
2909;RS;-533.490;-276.005;4641
2910;RS;-532.490;-276.005;4651
2911;RS;-531.490;-276.005;4654
2912;RS;-530.490;-276.005;4655
2913;RS;-529.490;-276.005;4624
2914;RS;-528.490;-276.005;4612
2915;RS;-527.490;-276.005;4598
2916;RS;-526.490;-276.005;4622
2917;RS;-525.490;-276.005;4598
2918;RS;-524.490;-276.005;4583
2919;RS;-523.490;-276.005;4590
2920;RS;-522.490;-276.005;4590
2921;RS;-521.490;-276.005;4591
2922;RS;-520.490;-276.005;4591
2923;RS;-519.490;-276.005;4603
2924;RS;-518.490;-276.005;4625
2925;RS;-517.490;-276.005;4619
2926;RS;-516.490;-276.005;4623
2927;RS;-515.490;-276.005;4575
2928;RS;-514.490;-276.005;4548
2929;RS;-513.490;-276.005;4527
2959;RS;-548.490;-275.005;4634
2960;RS;-547.490;-275.005;4637
2961;RS;-546.490;-275.005;4630
2962;RS;-545.490;-275.005;4630
2963;RS;-544.490;-275.005;4641
2964;RS;-543.490;-275.005;4648
2965;RS;-542.490;-275.005;4656
2966;RS;-541.490;-275.005;4662
2967;RS;-540.490;-275.005;4664
2968;RS;-539.490;-275.005;4662
2969;RS;-538.490;-275.005;4662
2970;RS;-537.490;-275.005;4663
2971;RS;-536.490;-275.005;4655
2972;RS;-535.490;-275.005;4651
2973;RS;-534.490;-275.005;4651
2974;RS;-533.490;-275.005;4641
2975;RS;-532.490;-275.005;4653
2976;RS;-531.490;-275.005;4651
2977;RS;-530.490;-275.005;4635
2978;RS;-529.490;-275.005;4619
2979;RS;-528.490;-275.005;4618
2980;RS;-527.490;-275.005;4608
2981;RS;-526.490;-275.005;4623
2982;RS;-525.490;-275.005;4608
2983;RS;-524.490;-275.005;4603
2984;RS;-523.490;-275.005;4611
2985;RS;-522.490;-275.005;4619
2986;RS;-521.490;-275.005;4630
2987;RS;-520.490;-275.005;4623
2988;RS;-519.490;-275.005;4621
2989;RS;-518.490;-275.005;4629
2990;RS;-517.490;-275.005;4615
2991;RS;-516.490;-275.005;4606
2992;RS;-515.490;-275.005;4579
3025;RS;-544.490;-274.005;4612
3026;RS;-543.490;-274.005;4620
3027;RS;-542.490;-274.005;4633
3028;RS;-541.490;-274.005;4653
3029;RS;-540.490;-274.005;4653
3030;RS;-539.490;-274.005;4650
3031;RS;-538.490;-274.005;4645
3032;RS;-537.490;-274.005;4645
3033;RS;-536.490;-274.005;4649
3034;RS;-535.490;-274.005;4654
3035;RS;-534.490;-274.005;4650
3036;RS;-533.490;-274.005;4639
3037;RS;-532.490;-274.005;4653
3038;RS;-531.490;-274.005;4645
3039;RS;-530.490;-274.005;4628
3040;RS;-529.490;-274.005;4635
3041;RS;-528.490;-274.005;4643
3042;RS;-527.490;-274.005;4628
3043;RS;-526.490;-274.005;4629
3044;RS;-525.490;-274.005;4614
3045;RS;-524.490;-274.005;4615
3046;RS;-523.490;-274.005;4627
3047;RS;-522.490;-274.005;4629
3048;RS;-521.490;-274.005;4644
3049;RS;-520.490;-274.005;4629
3050;RS;-519.490;-274.005;4604
3087;RS;-542.490;-273.005;4621
3088;RS;-541.490;-273.005;4630
3089;RS;-540.490;-273.005;4633
3090;RS;-539.490;-273.005;4629
3091;RS;-538.490;-273.005;4626
3092;RS;-537.490;-273.005;4639
3093;RS;-536.490;-273.005;4651
3094;RS;-535.490;-273.005;4660
3095;RS;-534.490;-273.005;4654
3096;RS;-533.490;-273.005;4650
3097;RS;-532.490;-273.005;4662
3098;RS;-531.490;-273.005;4657
3099;RS;-530.490;-273.005;4646
3100;RS;-529.490;-273.005;4670
3101;RS;-528.490;-273.005;4658
3102;RS;-527.490;-273.005;4640
3103;RS;-526.490;-273.005;4632
3104;RS;-525.490;-273.005;4599
3105;RS;-524.490;-273.005;4598
3106;RS;-523.490;-273.005;4599
3107;RS;-522.490;-273.005;4603
3108;RS;-521.490;-273.005;4612
3109;RS;-520.490;-273.005;4599
3146;RS;-540.490;-272.005;4595
3147;RS;-539.490;-272.005;4604
3148;RS;-538.490;-272.005;4611
3149;RS;-537.490;-272.005;4625
3150;RS;-536.490;-272.005;4642
3151;RS;-535.490;-272.005;4640
3152;RS;-534.490;-272.005;4640
3153;RS;-533.490;-272.005;4644
3154;RS;-532.490;-272.005;4645
3155;RS;-531.490;-272.005;4640
3156;RS;-530.490;-272.005;4643
3157;RS;-529.490;-272.005;4653
3158;RS;-528.490;-272.005;4649
3159;RS;-527.490;-272.005;4631
3160;RS;-526.490;-272.005;4614
3161;RS;-525.490;-272.005;4577
3162;RS;-524.490;-272.005;4577
3203;RS;-538.490;-271.005;4580
3204;RS;-537.490;-271.005;4599
3206;RS;-535.490;-271.005;4611
3207;RS;-534.490;-271.005;4606
3208;RS;-533.490;-271.005;4619
3209;RS;-532.490;-271.005;4623
3210;RS;-531.490;-271.005;4615
3211;RS;-530.490;-271.005;4617
3212;RS;-529.490;-271.005;4643
3439;PR;-514.490;-267.005;4342
3440;PR;-513.490;-267.005;4258
3441;PR;-512.490;-267.005;4237
3485;PR;-520.490;-266.005;4581
3486;PR;-519.490;-266.005;4575
3487;PR;-518.490;-266.005;4550
3488;PR;-517.490;-266.005;4522
3489;PR;-516.490;-266.005;4483
3490;PR;-515.490;-266.005;4385
3491;PR;-514.490;-266.005;4266
3492;PR;-513.490;-266.005;4206
3493;PR;-512.490;-266.005;4209
3535;PR;-522.490;-265.005;4609
3536;PR;-521.490;-265.005;4593
3537;PR;-520.490;-265.005;4584
3538;PR;-519.490;-265.005;4571
3539;PR;-518.490;-265.005;4554
3540;PR;-517.490;-265.005;4473
3541;PR;-516.490;-265.005;4408
3542;PR;-515.490;-265.005;4299
3543;PR;-514.490;-265.005;4248
3544;PR;-513.490;-265.005;4188
3545;PR;-512.490;-265.005;4192
3579;PR;-531.490;-264.005;4643
3580;PR;-530.490;-264.005;4645
3581;PR;-529.490;-264.005;4642
3582;PR;-528.490;-264.005;4640
3583;PR;-527.490;-264.005;4650
3584;PR;-526.490;-264.005;4661
3585;PR;-525.490;-264.005;4664
3586;PR;-524.490;-264.005;4660
3587;PR;-523.490;-264.005;4643
3588;PR;-522.490;-264.005;4633
3589;PR;-521.490;-264.005;4615
3590;PR;-520.490;-264.005;4593
3591;PR;-519.490;-264.005;4570
3592;PR;-518.490;-264.005;4542
3593;PR;-517.490;-264.005;4434
3594;PR;-516.490;-264.005;4369
3595;PR;-515.490;-264.005;4298
3596;PR;-514.490;-264.005;4231
3597;PR;-513.490;-264.005;4184
3598;PR;-512.490;-264.005;4174
3626;PR;-536.490;-263.005;4692
3627;PR;-535.490;-263.005;4697
3628;PR;-534.490;-263.005;4695
3629;PR;-533.490;-263.005;4677
3630;PR;-532.490;-263.005;4660
3631;PR;-531.490;-263.005;4669
3632;PR;-530.490;-263.005;4682
3633;PR;-529.490;-263.005;4677
3634;PR;-528.490;-263.005;4677
3635;PR;-527.490;-263.005;4683
3636;PR;-526.490;-263.005;4685
3637;PR;-525.490;-263.005;4694
3638;PR;-524.490;-263.005;4680
3639;PR;-523.490;-263.005;4659
3640;PR;-522.490;-263.005;4645
3641;PR;-521.490;-263.005;4620
3642;PR;-520.490;-263.005;4590
